team,date,opponent,time,channel
cle,"Mon, Mar 18",Indiana Pacers,2024-03-18 23:00:00,['NBA LEAGUE PASS']
cle,"Wed, Mar 20",Miami Heat,2024-03-20 23:00:00,['NBA LEAGUE PASS']
cle,"Fri, Mar 22",Minnesota Timberwolves,2024-03-23 00:00:00,['NBA LEAGUE PASS']
cle,"Sun, Mar 24",Miami Heat,2024-03-24 22:00:00,['NBA LEAGUE PASS']
cle,"Mon, Mar 25",Charlotte Hornets,2024-03-25 23:00:00,['NBA LEAGUE PASS']
cle,"Wed, Mar 27",Charlotte Hornets,2024-03-27 23:00:00,['NBA LEAGUE PASS']
cle,"Fri, Mar 29",Philadelphia 76Ers,2024-03-29 23:30:00,['NBA TV']
cle,"Sun, Mar 31",Denver Nuggets,2024-03-31 19:30:00,['NBA TV']
cle,"Tue, Apr 2",Utah Jazz,2024-04-03 01:00:00,['NBA LEAGUE PASS']
cle,"Wed, Apr 3",Phoenix Suns,2024-04-04 02:00:00,['ESPN']
cle,"Sat, Apr 6",Los Angeles Lakers,2024-04-06 19:30:00,['NBA LEAGUE PASS']
cle,"Sun, Apr 7",La Clippers,2024-04-07 19:30:00,['NBA LEAGUE PASS']
cle,"Wed, Apr 10",Memphis Grizzlies,2024-04-10 23:00:00,['NBA LEAGUE PASS']
cle,"Fri, Apr 12",Indiana Pacers,2024-04-12 23:30:00,['NBA LEAGUE PASS']
cle,"Sun, Apr 14",Charlotte Hornets,2024-04-14 17:00:00,['NBA LEAGUE PASS']
