team,date,opponent,time,channel
cha,"Tue, Jan 2",Sacramento Kings,2024-01-03 03:00:00,['NBA LEAGUE PASS']
cha,"Fri, Jan 5",Chicago Bulls,2024-01-06 01:00:00,['NBA LEAGUE PASS']
cha,"Mon, Jan 8",Chicago Bulls,2024-01-09 00:00:00,['NBA LEAGUE PASS']
cha,"Wed, Jan 10",Sacramento Kings,2024-01-11 00:00:00,['NBA LEAGUE PASS']
cha,"Fri, Jan 12",San Antonio Spurs,2024-01-13 03:00:00,['ESPN']
cha,"Sun, Jan 14",Miami Heat,2024-01-14 23:00:00,['NBA LEAGUE PASS']
cha,"Wed, Jan 17",New Orleans Pelicans,2024-01-18 01:00:00,['NBA LEAGUE PASS']
cha,"Fri, Jan 19",San Antonio Spurs,2024-01-20 00:00:00,['NBA LEAGUE PASS']
cha,"Sat, Jan 20",Philadelphia 76Ers,2024-01-21 00:00:00,['NBA LEAGUE PASS']
cha,"Mon, Jan 22",Minnesota Timberwolves,2024-01-23 01:00:00,['NBA LEAGUE PASS']
cha,"Wed, Jan 24",Detroit Pistons,2024-01-25 00:00:00,['NBA LEAGUE PASS']
cha,"Fri, Jan 26",Houston Rockets,2024-01-27 00:00:00,['NBA LEAGUE PASS']
cha,"Sat, Jan 27",Utah Jazz,2024-01-28 00:00:00,['NBA LEAGUE PASS']
cha,"Mon, Jan 29",New York Knicks,2024-01-30 00:00:00,['NBA LEAGUE PASS']
cha,"Wed, Jan 31",Chicago Bulls,2024-02-01 00:00:00,['NBA LEAGUE PASS']
cha,"Fri, Feb 2",Oklahoma City Thunder,2024-02-03 01:00:00,['NBA LEAGUE PASS']
cha,"Sun, Feb 4",Indiana Pacers,2024-02-04 23:00:00,['NBA LEAGUE PASS']
cha,"Mon, Feb 5",Los Angeles Lakers,2024-02-06 00:00:00,['NBA LEAGUE PASS']
cha,"Wed, Feb 7",Toronto Raptors,2024-02-08 00:00:00,['NBA LEAGUE PASS']
cha,"Fri, Feb 9",Milwaukee Bucks,2024-02-10 01:00:00,['NBA LEAGUE PASS']
cha,"Sat, Feb 10",Memphis Grizzlies,2024-02-11 00:00:00,['NBA LEAGUE PASS']
cha,"Mon, Feb 12",Indiana Pacers,2024-02-13 00:00:00,['NBA LEAGUE PASS']
cha,"Wed, Feb 14",Atlanta Hawks,2024-02-15 00:00:00,['NBA LEAGUE PASS']
cha,"Thu, Feb 22",Utah Jazz,2024-02-23 02:00:00,['NBA LEAGUE PASS']
cha,"Fri, Feb 23",Golden State Warriors,2024-02-24 03:00:00,['NBA LEAGUE PASS']
cha,"Sun, Feb 25",Portland Trail Blazers,2024-02-26 02:00:00,['NBA LEAGUE PASS']
cha,"Tue, Feb 27",Milwaukee Bucks,2024-02-28 01:00:00,['NBA LEAGUE PASS']
cha,"Thu, Feb 29",Milwaukee Bucks,2024-03-01 00:00:00,['NBA LEAGUE PASS']
cha,"Fri, Mar 1",Philadelphia 76Ers,2024-03-02 00:00:00,['NBA LEAGUE PASS']
cha,"Sun, Mar 3",Toronto Raptors,2024-03-03 23:00:00,['NBA LEAGUE PASS']
cha,"Tue, Mar 5",Orlando Magic,2024-03-06 00:00:00,['NBA LEAGUE PASS']
cha,"Fri, Mar 8",Washington Wizards,2024-03-09 00:00:00,['NBA LEAGUE PASS']
cha,"Sat, Mar 9",Brooklyn Nets,2024-03-10 00:00:00,['NBA LEAGUE PASS']
cha,"Mon, Mar 11",Detroit Pistons,2024-03-11 23:00:00,['NBA LEAGUE PASS']
cha,"Wed, Mar 13",Memphis Grizzlies,2024-03-14 00:00:00,['NBA LEAGUE PASS']
cha,"Fri, Mar 15",Phoenix Suns,2024-03-15 23:00:00,['NBA TV']
cha,"Sat, Mar 16",Philadelphia 76Ers,2024-03-16 23:00:00,['NBA LEAGUE PASS']
cha,"Tue, Mar 19",Orlando Magic,2024-03-19 23:00:00,['NBA LEAGUE PASS']
cha,"Sat, Mar 23",Atlanta Hawks,2024-03-23 23:30:00,['NBA LEAGUE PASS']
cha,"Mon, Mar 25",Cleveland Cavaliers,2024-03-25 23:00:00,['NBA LEAGUE PASS']
cha,"Wed, Mar 27",Cleveland Cavaliers,2024-03-27 23:00:00,['NBA LEAGUE PASS']
cha,"Fri, Mar 29",Golden State Warriors,2024-03-29 23:00:00,['NBA LEAGUE PASS']
cha,"Sun, Mar 31",La Clippers,2024-03-31 22:00:00,['NBA LEAGUE PASS']
cha,"Mon, Apr 1",Boston Celtics,2024-04-01 23:00:00,['NBA TV']
cha,"Wed, Apr 3",Portland Trail Blazers,2024-04-03 23:00:00,['NBA LEAGUE PASS']
cha,"Fri, Apr 5",Orlando Magic,2024-04-05 23:00:00,['NBA LEAGUE PASS']
cha,"Sun, Apr 7",Oklahoma City Thunder,2024-04-07 22:00:00,['NBA LEAGUE PASS']
cha,"Tue, Apr 9",Dallas Mavericks,2024-04-09 23:00:00,['NBA LEAGUE PASS']
cha,"Wed, Apr 10",Atlanta Hawks,2024-04-10 23:30:00,['NBA LEAGUE PASS']
cha,"Fri, Apr 12",Boston Celtics,2024-04-12 23:30:00,['NBA LEAGUE PASS']
cha,"Sun, Apr 14",Cleveland Cavaliers,2024-04-14 17:00:00,['NBA LEAGUE PASS']
