team,date,opponent,time,channel
utah,"Wed, Dec 13",New York Knicks,2023-12-14 02:00:00,['NBA LEAGUE PASS']
utah,"Thu, Dec 14",Portland Trail Blazers,2023-12-15 03:00:00,['NBA LEAGUE PASS']
utah,"Sat, Dec 16",Sacramento Kings,2023-12-17 03:00:00,['NBA TV']
utah,"Mon, Dec 18",Brooklyn Nets,2023-12-19 02:00:00,['NBA LEAGUE PASS']
utah,"Wed, Dec 20",Cleveland Cavaliers,2023-12-21 00:00:00,['NBA LEAGUE PASS']
utah,"Thu, Dec 21",Detroit Pistons,2023-12-22 00:00:00,['NBA TV']
utah,"Sat, Dec 23",Toronto Raptors,2023-12-24 00:30:00,['NBA LEAGUE PASS']
utah,"Tue, Dec 26",San Antonio Spurs,2023-12-27 01:00:00,['NBA LEAGUE PASS']
utah,"Thu, Dec 28",New Orleans Pelicans,2023-12-29 01:00:00,['NBA LEAGUE PASS']
utah,"Sat, Dec 30",Miami Heat,2023-12-30 22:00:00,['NBA LEAGUE PASS']
utah,"Mon, Jan 1",Dallas Mavericks,2024-01-02 02:00:00,['NBA LEAGUE PASS']
utah,"Wed, Jan 3",Detroit Pistons,2024-01-04 02:00:00,['NBA LEAGUE PASS']
utah,"Fri, Jan 5",Boston Celtics,2024-01-06 00:00:00,['NBA LEAGUE PASS']
utah,"Sat, Jan 6",Philadelphia 76Ers,2024-01-07 00:30:00,['NBA LEAGUE PASS']
utah,"Mon, Jan 8",Milwaukee Bucks,2024-01-09 01:00:00,['NBA LEAGUE PASS']
utah,"Wed, Jan 10",Denver Nuggets,2024-01-11 03:00:00,['ESPN']
utah,"Fri, Jan 12",Toronto Raptors,2024-01-13 02:30:00,['NBA LEAGUE PASS']
utah,"Sat, Jan 13",Los Angeles Lakers,2024-01-14 02:30:00,['NBA LEAGUE PASS']
utah,"Mon, Jan 15",Indiana Pacers,2024-01-16 02:00:00,['NBA LEAGUE PASS']
utah,"Wed, Jan 17",Golden State Warriors,2024-01-18 02:00:00,['NBA LEAGUE PASS']
utah,"Thu, Jan 18",Oklahoma City Thunder,2024-01-19 02:00:00,['NBA LEAGUE PASS']
utah,"Sat, Jan 20",Houston Rockets,2024-01-21 01:00:00,['NBA LEAGUE PASS']
utah,"Tue, Jan 23",New Orleans Pelicans,2024-01-24 01:00:00,['NBA LEAGUE PASS']
utah,"Thu, Jan 25",Washington Wizards,2024-01-26 00:00:00,['NBA LEAGUE PASS']
utah,"Sat, Jan 27",Charlotte Hornets,2024-01-28 00:00:00,['NBA LEAGUE PASS']
utah,"Mon, Jan 29",Brooklyn Nets,2024-01-30 00:30:00,['NBA LEAGUE PASS']
utah,"Tue, Jan 30",New York Knicks,2024-01-31 00:30:00,['NBA LEAGUE PASS']
utah,"Thu, Feb 1",Philadelphia 76Ers,2024-02-02 02:00:00,['NBA LEAGUE PASS']
utah,"Sun, Feb 4",Milwaukee Bucks,2024-02-05 01:00:00,['NBA LEAGUE PASS']
utah,"Tue, Feb 6",Oklahoma City Thunder,2024-02-07 02:00:00,['NBA LEAGUE PASS']
utah,"Thu, Feb 8",Phoenix Suns,2024-02-09 02:00:00,['NBA LEAGUE PASS']
utah,"Mon, Feb 12",Golden State Warriors,2024-02-13 02:00:00,['NBA TV']
utah,"Wed, Feb 14",Los Angeles Lakers,2024-02-15 02:00:00,['NBA LEAGUE PASS']
utah,"Thu, Feb 22",Charlotte Hornets,2024-02-23 02:00:00,['NBA LEAGUE PASS']
utah,"Sun, Feb 25",San Antonio Spurs,2024-02-26 01:00:00,['NBA LEAGUE PASS']
utah,"Tue, Feb 27",Atlanta Hawks,2024-02-28 00:30:00,['NBA LEAGUE PASS']
utah,"Thu, Feb 29",Orlando Magic,2024-03-01 00:00:00,['NBA LEAGUE PASS']
utah,"Sat, Mar 2",Miami Heat,2024-03-02 22:00:00,['NBA TV']
utah,"Mon, Mar 4",Washington Wizards,2024-03-05 02:00:00,['NBA LEAGUE PASS']
utah,"Wed, Mar 6",Chicago Bulls,2024-03-07 02:00:00,['NBA LEAGUE PASS']
utah,"Sat, Mar 9",Denver Nuggets,2024-03-10 02:00:00,['NBA LEAGUE PASS']
utah,"Tue, Mar 12",Boston Celtics,2024-03-13 01:00:00,['NBA LEAGUE PASS']
utah,"Fri, Mar 15",Atlanta Hawks,2024-03-16 01:30:00,['NBA TV']
utah,"Sat, Mar 16",Minnesota Timberwolves,2024-03-17 01:30:00,['NBA LEAGUE PASS']
utah,"Mon, Mar 18",Minnesota Timberwolves,2024-03-19 01:00:00,['NBA LEAGUE PASS']
utah,"Wed, Mar 20",Oklahoma City Thunder,2024-03-21 00:00:00,['NBA LEAGUE PASS']
utah,"Thu, Mar 21",Dallas Mavericks,2024-03-22 00:30:00,['NBA LEAGUE PASS']
utah,"Sat, Mar 23",Houston Rockets,2024-03-24 00:00:00,['NBA LEAGUE PASS']
utah,"Mon, Mar 25",Dallas Mavericks,2024-03-26 01:00:00,['NBA LEAGUE PASS']
utah,"Wed, Mar 27",San Antonio Spurs,2024-03-28 01:00:00,['NBA LEAGUE PASS']
utah,"Fri, Mar 29",Houston Rockets,2024-03-30 01:30:00,['NBA LEAGUE PASS']
utah,"Sun, Mar 31",Sacramento Kings,2024-04-01 01:00:00,['NBA LEAGUE PASS']
utah,"Tue, Apr 2",Cleveland Cavaliers,2024-04-03 01:00:00,['NBA LEAGUE PASS']
utah,"Fri, Apr 5",La Clippers,2024-04-06 02:30:00,['NBA LEAGUE PASS']
utah,"Sun, Apr 7",Golden State Warriors,2024-04-08 00:30:00,['NBA LEAGUE PASS']
utah,"Tue, Apr 9",Denver Nuggets,2024-04-10 01:00:00,['NBA LEAGUE PASS']
utah,"Thu, Apr 11",Houston Rockets,2024-04-12 01:00:00,['NBA LEAGUE PASS']
utah,"Fri, Apr 12",La Clippers,2024-04-13 02:30:00,['NBA LEAGUE PASS']
utah,"Sun, Apr 14",Golden State Warriors,2024-04-14 19:30:00,['NBA LEAGUE PASS']
