team,date,opponent,time,channel
den,"Tue, Jan 16",Philadelphia 76Ers,2024-01-17 00:30:00,['TNT']
den,"Fri, Jan 19",Boston Celtics,2024-01-20 00:30:00,['ESPN']
den,"Sun, Jan 21",Washington Wizards,2024-01-21 23:00:00,['NBA LEAGUE PASS']
den,"Tue, Jan 23",Indiana Pacers,2024-01-24 00:00:00,['NBA LEAGUE PASS']
den,"Thu, Jan 25",New York Knicks,2024-01-26 00:30:00,['NBA LEAGUE PASS']
den,"Sat, Jan 27",Philadelphia 76Ers,2024-01-27 22:30:00,['ABC']
den,"Mon, Jan 29",Milwaukee Bucks,2024-01-30 02:00:00,['NBA LEAGUE PASS']
den,"Wed, Jan 31",Oklahoma City Thunder,2024-02-01 01:00:00,['NBA LEAGUE PASS']
den,"Fri, Feb 2",Portland Trail Blazers,2024-02-03 02:00:00,['NBA LEAGUE PASS']
den,"Sun, Feb 4",Portland Trail Blazers,2024-02-05 01:30:00,['NBA TV']
den,"Thu, Feb 8",Los Angeles Lakers,2024-02-09 03:00:00,['TNT']
den,"Fri, Feb 9",Sacramento Kings,2024-02-10 03:00:00,['NBA LEAGUE PASS']
den,"Mon, Feb 12",Milwaukee Bucks,2024-02-13 01:00:00,['NBA LEAGUE PASS']
den,"Wed, Feb 14",Sacramento Kings,2024-02-15 02:00:00,['NBA LEAGUE PASS']
den,"Thu, Feb 22",Washington Wizards,2024-02-23 02:00:00,['NBA LEAGUE PASS']
den,"Fri, Feb 23",Portland Trail Blazers,2024-02-24 03:00:00,['NBA LEAGUE PASS']
den,"Sun, Feb 25",Golden State Warriors,2024-02-26 00:00:00,['ESPN']
den,"Wed, Feb 28",Sacramento Kings,2024-02-29 02:00:00,['NBA LEAGUE PASS']
den,"Thu, Feb 29",Miami Heat,2024-03-01 03:00:00,['TNT']
den,"Sat, Mar 2",Los Angeles Lakers,2024-03-03 01:30:00,['ABC']
den,"Tue, Mar 5",Phoenix Suns,2024-03-06 03:00:00,['TNT']
den,"Thu, Mar 7",Boston Celtics,2024-03-08 03:00:00,['TNT']
den,"Sat, Mar 9",Utah Jazz,2024-03-10 02:00:00,['NBA LEAGUE PASS']
den,"Mon, Mar 11",Toronto Raptors,2024-03-12 01:00:00,['NBA LEAGUE PASS']
den,"Wed, Mar 13",Miami Heat,2024-03-13 23:30:00,['ESPN']
den,"Fri, Mar 15",San Antonio Spurs,2024-03-16 00:30:00,['NBA LEAGUE PASS']
den,"Sun, Mar 17",Dallas Mavericks,2024-03-17 19:30:00,['ABC']
den,"Tue, Mar 19",Minnesota Timberwolves,2024-03-20 01:00:00,['NBA TV']
den,"Thu, Mar 21",New York Knicks,2024-03-22 01:00:00,['NBA LEAGUE PASS']
den,"Sat, Mar 23",Portland Trail Blazers,2024-03-24 02:00:00,['NBA LEAGUE PASS']
den,"Mon, Mar 25",Memphis Grizzlies,2024-03-26 01:00:00,['NBA LEAGUE PASS']
den,"Wed, Mar 27",Phoenix Suns,2024-03-28 02:00:00,['ESPN']
den,"Fri, Mar 29",Minnesota Timberwolves,2024-03-30 01:00:00,['NBA LEAGUE PASS']
den,"Sun, Mar 31",Cleveland Cavaliers,2024-03-31 19:30:00,['NBA TV']
den,"Tue, Apr 2",San Antonio Spurs,2024-04-03 01:00:00,['NBA LEAGUE PASS']
den,"Thu, Apr 4",La Clippers,2024-04-05 02:00:00,['TNT']
den,"Sat, Apr 6",Atlanta Hawks,2024-04-07 01:00:00,['NBA LEAGUE PASS']
den,"Tue, Apr 9",Utah Jazz,2024-04-10 01:00:00,['NBA LEAGUE PASS']
den,"Wed, Apr 10",Minnesota Timberwolves,2024-04-11 02:00:00,['ESPN']
den,"Fri, Apr 12",San Antonio Spurs,2024-04-13 00:00:00,['NBA LEAGUE PASS']
den,"Sun, Apr 14",Memphis Grizzlies,2024-04-14 19:30:00,['NBA LEAGUE PASS']
