team,date,opponent,time,channel
por,"Mon, Mar 11",Boston Celtics,2024-03-12 02:30:00,['NBA TV']
por,"Wed, Mar 13",Atlanta Hawks,2024-03-14 02:00:00,['NBA LEAGUE PASS']
por,"Thu, Mar 14",New York Knicks,2024-03-15 02:00:00,['NBA LEAGUE PASS']
por,"Sat, Mar 16",New Orleans Pelicans,2024-03-16 23:00:00,['NBA LEAGUE PASS']
por,"Mon, Mar 18",Chicago Bulls,2024-03-19 00:00:00,['NBA LEAGUE PASS']
por,"Wed, Mar 20",La Clippers,2024-03-21 02:00:00,['NBA LEAGUE PASS']
por,"Fri, Mar 22",La Clippers,2024-03-23 02:00:00,['NBA LEAGUE PASS']
por,"Sat, Mar 23",Denver Nuggets,2024-03-24 02:00:00,['NBA LEAGUE PASS']
por,"Mon, Mar 25",Houston Rockets,2024-03-26 00:00:00,['NBA LEAGUE PASS']
por,"Wed, Mar 27",Atlanta Hawks,2024-03-27 23:30:00,['NBA LEAGUE PASS']
por,"Fri, Mar 29",Miami Heat,2024-03-30 00:00:00,['NBA LEAGUE PASS']
por,"Mon, Apr 1",Orlando Magic,2024-04-01 23:00:00,['NBA LEAGUE PASS']
por,"Wed, Apr 3",Charlotte Hornets,2024-04-03 23:00:00,['NBA LEAGUE PASS']
por,"Fri, Apr 5",Washington Wizards,2024-04-05 23:00:00,['NBA LEAGUE PASS']
por,"Sun, Apr 7",Boston Celtics,2024-04-07 22:00:00,['NBA LEAGUE PASS']
por,"Tue, Apr 9",New Orleans Pelicans,2024-04-10 02:00:00,['NBA LEAGUE PASS']
por,"Thu, Apr 11",Golden State Warriors,2024-04-12 02:00:00,['NBA LEAGUE PASS']
por,"Fri, Apr 12",Houston Rockets,2024-04-13 02:00:00,['NBA LEAGUE PASS']
por,"Sun, Apr 14",Sacramento Kings,2024-04-14 19:30:00,['NBA LEAGUE PASS']
