team,date,opponent,time,channel
orl,"Wed, Feb 14",New York Knicks,2024-02-15 00:00:00,['NBA LEAGUE PASS']
orl,"Thu, Feb 22",Cleveland Cavaliers,2024-02-23 00:00:00,['NBA LEAGUE PASS']
orl,"Sat, Feb 24",Detroit Pistons,2024-02-25 01:00:00,['NBA LEAGUE PASS']
orl,"Sun, Feb 25",Atlanta Hawks,2024-02-26 00:00:00,['NBA LEAGUE PASS']
orl,"Tue, Feb 27",Brooklyn Nets,2024-02-28 00:00:00,['NBA LEAGUE PASS']
orl,"Thu, Feb 29",Utah Jazz,2024-03-01 00:00:00,['NBA LEAGUE PASS']
orl,"Sun, Mar 3",Detroit Pistons,2024-03-03 23:00:00,['NBA LEAGUE PASS']
orl,"Tue, Mar 5",Charlotte Hornets,2024-03-06 00:00:00,['NBA LEAGUE PASS']
orl,"Wed, Mar 6",Washington Wizards,2024-03-07 00:00:00,['NBA LEAGUE PASS']
orl,"Fri, Mar 8",New York Knicks,2024-03-09 00:30:00,['NBA LEAGUE PASS']
orl,"Sun, Mar 10",Indiana Pacers,2024-03-10 22:00:00,['NBA LEAGUE PASS']
orl,"Wed, Mar 13",Brooklyn Nets,2024-03-13 23:00:00,['NBA LEAGUE PASS']
orl,"Fri, Mar 15",Toronto Raptors,2024-03-15 23:30:00,['NBA LEAGUE PASS']
orl,"Sun, Mar 17",Toronto Raptors,2024-03-17 22:00:00,['NBA LEAGUE PASS']
orl,"Tue, Mar 19",Charlotte Hornets,2024-03-19 23:00:00,['NBA LEAGUE PASS']
orl,"Thu, Mar 21",New Orleans Pelicans,2024-03-21 23:00:00,['NBA LEAGUE PASS']
orl,"Sat, Mar 23",Sacramento Kings,2024-03-23 23:00:00,['NBA LEAGUE PASS']
orl,"Wed, Mar 27",Golden State Warriors,2024-03-27 23:00:00,['NBA LEAGUE PASS']
orl,"Fri, Mar 29",La Clippers,2024-03-29 23:00:00,['NBA LEAGUE PASS']
orl,"Sat, Mar 30",Memphis Grizzlies,2024-03-30 23:00:00,['NBA LEAGUE PASS']
orl,"Mon, Apr 1",Portland Trail Blazers,2024-04-01 23:00:00,['NBA LEAGUE PASS']
orl,"Wed, Apr 3",New Orleans Pelicans,2024-04-04 00:00:00,['NBA LEAGUE PASS']
orl,"Fri, Apr 5",Charlotte Hornets,2024-04-05 23:00:00,['NBA LEAGUE PASS']
orl,"Sun, Apr 7",Chicago Bulls,2024-04-07 22:00:00,['NBA LEAGUE PASS']
orl,"Tue, Apr 9",Houston Rockets,2024-04-10 00:00:00,['NBA LEAGUE PASS']
orl,"Wed, Apr 10",Milwaukee Bucks,2024-04-11 00:00:00,['NBA LEAGUE PASS']
orl,"Fri, Apr 12",Philadelphia 76Ers,2024-04-12 23:00:00,['NBA LEAGUE PASS']
orl,"Sun, Apr 14",Milwaukee Bucks,2024-04-14 17:00:00,['NBA LEAGUE PASS']
