team,date,opponent,time,channel
lac,"Fri, Mar 22",Portland Trail Blazers,2024-03-23 02:00:00,['NBA LEAGUE PASS']
lac,"Sun, Mar 24",Philadelphia 76Ers,2024-03-24 19:30:00,['NBA LEAGUE PASS']
lac,"Mon, Mar 25",Indiana Pacers,2024-03-26 02:30:00,['NBA LEAGUE PASS']
lac,"Wed, Mar 27",Philadelphia 76Ers,2024-03-27 23:30:00,['ESPN']
lac,"Fri, Mar 29",Orlando Magic,2024-03-29 23:00:00,['NBA LEAGUE PASS']
lac,"Sun, Mar 31",Charlotte Hornets,2024-03-31 22:00:00,['NBA LEAGUE PASS']
lac,"Tue, Apr 2",Sacramento Kings,2024-04-03 02:00:00,['TNT']
lac,"Thu, Apr 4",Denver Nuggets,2024-04-05 02:00:00,['TNT']
lac,"Fri, Apr 5",Utah Jazz,2024-04-06 02:30:00,['NBA LEAGUE PASS']
lac,"Sun, Apr 7",Cleveland Cavaliers,2024-04-07 19:30:00,['NBA LEAGUE PASS']
lac,"Tue, Apr 9",Phoenix Suns,2024-04-10 02:00:00,['NBA LEAGUE PASS']
lac,"Wed, Apr 10",Phoenix Suns,2024-04-11 02:30:00,['NBA LEAGUE PASS']
lac,"Fri, Apr 12",Utah Jazz,2024-04-13 02:30:00,['NBA LEAGUE PASS']
lac,"Sun, Apr 14",Houston Rockets,2024-04-14 19:30:00,['NBA LEAGUE PASS']
