team,date,opponent,time,channel
la,"Tue, Dec 19",San Jose Sharks,2023-12-20 03:30:00,"['ESPN+', 'HULU']"
la,"Wed, Dec 27",San Jose Sharks,2023-12-28 03:00:00,['NHL CENTER ICE']
la,"Sat, Dec 23",Calgary Flames,2023-12-24 03:00:00,['NHL CENTER ICE']
la,"Sat, Dec 30",Edmonton Oilers,2023-12-31 03:00:00,['NHL CENTER ICE']
la,"Thu, Dec 28",Vegas Golden Knights,2023-12-29 03:00:00,['NHL CENTER ICE']
la,"Thu, Jan 4",Detroit Red Wings,2024-01-05 03:30:00,['NHL CENTER ICE']
la,"Tue, Jan 2",Toronto Maple Leafs,2024-01-03 03:30:00,"['ESPN+', 'HULU']"
la,"Tue, Jan 9",Tampa Bay Lightning,2024-01-10 00:00:00,['NHL CENTER ICE']
la,"Sun, Jan 7",Washington Capitals,2024-01-07 20:00:00,['NHL CENTER ICE']
la,"Sat, Jan 13",Detroit Red Wings,2024-01-14 00:00:00,['NHL CENTER ICE']
la,"Thu, Jan 11",Florida Panthers,2024-01-12 00:00:00,['NHL CENTER ICE']
la,"Tue, Jan 16",Dallas Stars,2024-01-17 01:00:00,"['ESPN+', 'HULU']"
la,"Mon, Jan 15",Carolina Hurricanes,2024-01-15 20:00:00,['NHL CENTER ICE']
la,"Sat, Jan 20",New York Rangers,2024-01-21 03:30:00,['NHL CENTER ICE']
la,"Thu, Jan 18",Nashville Predators,2024-01-19 02:30:00,['ESPN']
la,"Wed, Jan 24",Buffalo Sabres,2024-01-25 03:30:00,['NHL CENTER ICE']
la,"Mon, Jan 22",San Jose Sharks,2024-01-23 03:30:00,['NHL CENTER ICE']
la,"Sun, Jan 28",St Louis Blues,2024-01-28 19:00:00,['NHL CENTER ICE']
la,"Fri, Jan 26",Colorado Avalanche,2024-01-27 02:00:00,['NHL CENTER ICE']
la,"Sat, Feb 10",Edmonton Oilers,2024-02-11 03:00:00,['NHL CENTER ICE']
la,"Wed, Jan 31",Nashville Predators,2024-02-01 00:30:00,['TNT']
la,"Thu, Feb 15",New Jersey Devils,2024-02-16 00:00:00,['NHL CENTER ICE']
la,"Tue, Feb 13",Buffalo Sabres,2024-02-14 00:00:00,['NHL CENTER ICE']
la,"Sun, Feb 18",Pittsburgh Penguins,2024-02-18 23:00:00,['NHL CENTER ICE']
la,"Sat, Feb 17",Boston Bruins,2024-02-17 22:00:00,['NHL CENTER ICE']
la,"Thu, Feb 22",Nashville Predators,2024-02-23 03:30:00,"['ESPN+', 'HULU']"
la,"Tue, Feb 20",Columbus Blue Jackets,2024-02-21 03:30:00,['NHL CENTER ICE']
la,"Mon, Feb 26",Edmonton Oilers,2024-02-27 02:30:00,['NHL CENTER ICE']
la,"Sat, Feb 24",Anaheim Ducks,2024-02-25 03:30:00,['NHL CENTER ICE']
la,"Thu, Feb 29",Vancouver Canucks,2024-03-01 03:00:00,['NHL CENTER ICE']
la,"Tue, Feb 27",Calgary Flames,2024-02-28 02:00:00,['NHL CENTER ICE']
la,"Tue, Mar 5",Vancouver Canucks,2024-03-06 03:30:00,['NHL CENTER ICE']
la,"Sun, Mar 3",New Jersey Devils,2024-03-03 20:30:00,['TNT']
la,"Sat, Mar 9",Dallas Stars,2024-03-10 03:30:00,['NHL CENTER ICE']
la,"Thu, Mar 7",Ottawa Senators,2024-03-08 03:30:00,['NHL CENTER ICE']
la,"Wed, Mar 13",St Louis Blues,2024-03-13 23:30:00,['TNT']
la,"Mon, Mar 11",New York Islanders,2024-03-12 02:30:00,['NHL CENTER ICE']
la,"Sat, Mar 16",Dallas Stars,2024-03-17 00:00:00,['NHL CENTER ICE']
la,"Fri, Mar 15",Chicago Blackhawks,2024-03-16 00:30:00,['NHL CENTER ICE']
la,"Wed, Mar 20",Minnesota Wild,2024-03-21 02:00:00,['TNT']
la,"Tue, Mar 19",Chicago Blackhawks,2024-03-20 02:30:00,['NHL CENTER ICE']
la,"Mon, Mar 25",Vancouver Canucks,2024-03-26 01:00:00,['NHL CENTER ICE']
la,"Sat, Mar 23",Tampa Bay Lightning,2024-03-24 02:30:00,['NHL CENTER ICE']
la,"Sat, Mar 30",Calgary Flames,2024-03-31 02:00:00,['NHL CENTER ICE']
la,"Thu, Mar 28",Edmonton Oilers,2024-03-29 01:00:00,['NHL CENTER ICE']
la,"Wed, Apr 3",Seattle Kraken,2024-04-04 01:30:00,['TNT']
la,"Mon, Apr 1",Winnipeg Jets,2024-04-02 01:00:00,['NHL CENTER ICE']
la,"Sat, Apr 6",Vancouver Canucks,2024-04-07 02:00:00,['NHL CENTER ICE']
la,"Thu, Apr 4",San Jose Sharks,2024-04-05 02:30:00,"['ESPN+', 'HULU']"
la,"Thu, Apr 11",Calgary Flames,2024-04-12 02:30:00,['NHL CENTER ICE']
la,"Tue, Apr 9",Anaheim Ducks,2024-04-10 02:00:00,['NHL CENTER ICE']
la,"Mon, Apr 15",Minnesota Wild,2024-04-16 01:30:00,['ESPN']
la,"Sat, Apr 13",Anaheim Ducks,2024-04-14 02:30:00,['NHL CENTER ICE']
la,"Thu, Apr 18",Chicago Blackhawks,2024-04-19 02:30:00,['NHL CENTER ICE']
